DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
02-04-1996;00:00:01;0;2491,5;2501,2;2490,9;2501,2
03-04-1996;00:00:01;0;2499,7;2494,4;2490,6;2500,8
04-04-1996;00:00:01;0;2494,4;2495,2;2492,6;2503,4
09-04-1996;00:00:01;0;2490;2503,3;2487,1;2503,6
10-04-1996;00:00:01;0;2515,2;2530;2515,2;2530,8
11-04-1996;00:00:01;0;2517,4;2509,7;2506;2517,4
12-04-1996;00:00:01;0;2513,7;2511,8;2507,5;2522
15-04-1996;00:00:01;0;2536,2;2545,9;2536,2;2547,7
16-04-1996;00:00:01;0;2541,3;2538,4;2532,7;2542,2
17-04-1996;00:00:01;0;2533,3;2524,2;2522,5;2539,6
18-04-1996;00:00:01;0;2522,1;2535,5;2519,1;2536,3
19-04-1996;00:00:01;0;2522,4;2536,5;2521,5;2538,6
22-04-1996;00:00:01;0;2550,2;2545,9;2542,5;2551,4
23-04-1996;00:00:01;0;2551,9;2550,2;2547,5;2554,8
24-04-1996;00:00:01;0;2547,6;2538,3;2534,4;2547,6
25-04-1996;00:00:01;0;2535,7;2532,4;2526,3;2535,7
26-04-1996;00:00:01;0;2532,8;2537,2;2529,9;2538,2
29-04-1996;00:00:01;0;2527,1;2506,5;2506,5;2527,1
30-04-1996;00:00:01;0;2497,2;2505,3;2487,3;2505,3
02-05-1996;00:00:01;0;2490,7;2502,3;2487,1;2503,8
03-05-1996;00:00:01;0;2466,3;2457,5;2455,2;2466,4
06-05-1996;00:00:01;0;2464,5;2468,9;2464,5;2474,6
07-05-1996;00:00:01;0;2469,2;2479,5;2469,2;2481,4
08-05-1996;00:00:01;0;2483,9;2472,6;2472,6;2484,1
09-05-1996;00:00:01;0;2475,2;2469,4;2466,6;2476
10-05-1996;00:00:01;0;2466,9;2468,8;2463;2468,9
13-05-1996;00:00:01;0;2495,1;2496,2;2492,5;2500,4
14-05-1996;00:00:01;0;2511,1;2519,7;2509,4;2520,6
15-05-1996;00:00:01;0;2529,1;2528,8;2524,2;2533,8
17-05-1996;00:00:01;0;2529,9;2537,3;2526;2540
20-05-1996;00:00:01;0;2550,3;2550;2546,1;2553,1
21-05-1996;00:00:01;0;2556,3;2570,8;2551,4;2571,8
22-05-1996;00:00:01;0;2556,3;2556,9;2547,9;2557,1
23-05-1996;00:00:01;0;2564,1;2560,5;2557,4;2567,5
24-05-1996;00:00:01;0;2540,5;2542,2;2536,6;2543,3
28-05-1996;00:00:01;0;2553,4;2558,3;2553,4;2560,9
29-05-1996;00:00:01;0;2558,2;2551,5;2550,7;2558,2
30-05-1996;00:00:01;0;2535,1;2527,3;2527;2537,3
31-05-1996;00:00:01;0;2536,9;2542,8;2536,9;2544,9
03-06-1996;00:00:01;0;2526,8;2532,8;2524,4;2534,8
04-06-1996;00:00:01;0;2537,1;2546,3;2537,1;2547
05-06-1996;00:00:01;0;2548,7;2552,5;2548;2555,2
07-06-1996;00:00:01;0;2558,3;2557,4;2555,8;2563,6
10-06-1996;00:00:01;0;2558,6;2558,8;2553,7;2559,4
11-06-1996;00:00:01;0;2550,4;2546,4;2545,4;2550,4
12-06-1996;00:00:01;0;2558,7;2568,9;2558,7;2571,6
13-06-1996;00:00:01;0;2562,9;2567,5;2559,6;2567,9
14-06-1996;00:00:01;0;2563,4;2548,8;2547,8;2563,4
17-06-1996;00:00:01;0;2551,2;2546,1;2544,8;2551,9
18-06-1996;00:00:01;0;2553,9;2549,3;2548,7;2553,9
19-06-1996;00:00:01;0;2553,4;2554,3;2551,7;2556,3
20-06-1996;00:00:01;0;2548,9;2539,7;2537,5;2549,7
21-06-1996;00:00:01;0;2537,9;2540,1;2535;2544,5
24-06-1996;00:00:01;0;2550,8;2566,4;2550,8;2566,4
25-06-1996;00:00:01;0;2569,6;2573;2567,6;2576,1
26-06-1996;00:00:01;0;2576,1;2573,7;2573,7;2578,7
27-06-1996;00:00:01;0;2568,8;2551,6;2551,6;2569,5
28-06-1996;00:00:01;0;2554,6;2561,4;2554,6;2562
01-07-1996;00:00:01;0;2563,9;2564;2553,9;2567,6
02-07-1996;00:00:01;0;2574,8;2572,3;2569,1;2581,7
03-07-1996;00:00:01;0;2568,5;2569;2565,7;2571,1
04-07-1996;00:00:01;0;2570,5;2577,4;2569,1;2578,1
05-07-1996;00:00:01;0;2579,6;2583,5;2578,4;2583,7
08-07-1996;00:00:01;0;2555,7;2551;2546,1;2555,7
09-07-1996;00:00:01;0;2554,5;2562,2;2554,5;2564,2
10-07-1996;00:00:01;0;2566,4;2567,4;2565,5;2574,1
11-07-1996;00:00:01;0;2574;2575,5;2570,8;2582,4
12-07-1996;00:00:01;0;2561,7;2544,3;2544,2;2561,7
15-07-1996;00:00:01;0;2548,4;2550,5;2539,3;2554,3
16-07-1996;00:00:01;0;2509,1;2469,8;2468,1;2509,1
17-07-1996;00:00:01;0;2494,7;2497,2;2494,7;2503,1
18-07-1996;00:00:01;0;2512;2506,2;2505,6;2515,2
19-07-1996;00:00:01;0;2518,3;2520,2;2516,9;2525,9
22-07-1996;00:00:01;0;2504,4;2482,4;2479,3;2504,4
23-07-1996;00:00:01;0;2481,4;2475,1;2473,6;2481,4
24-07-1996;00:00:01;0;2462,7;2447,8;2446,2;2465,9
25-07-1996;00:00:01;0;2468,3;2465;2462,3;2473,9
26-07-1996;00:00:01;0;2466;2470,3;2466;2475
29-07-1996;00:00:01;0;2472,1;2477,8;2472,1;2482
